Country Name,year,population,renewables_production,solar_electricity_generation_twh,wind_electricity_generation_twh,hydro_electricity_generation_twh,other_renewables_electricity_generation_twh,co2_per_capita,gdp_per_capita,renewables_production_per_capita,solar_per_capita,wind_per_capita,hydro_per_capita,other_renewables_per_capita,log_gdp_per_capita,log_renewables_production_per_capita,log_hydro_per_capita
Italy,2001,56974100.0,54.347,0.019,1.179,46.811,6.338,8.196003,28138.4786641455,9.538895743855541e-07,3.334848641751252e-10,2.069361341381435e-08,8.216189461527256e-07,1.1124352995483913e-07,10.244928803991627,9.538891194331834e-07,8.216186086240641e-07
Japan,2001,127149000.0,98.31747923,0.49973923,0.252,81.537,16.02874,9.817637,27942.346651133,7.73246185420255e-07,3.930343376668318e-09,1.981926715900243e-09,6.41271264422056e-07,1.260626509056304e-07,10.23793440556393,7.732458864655775e-07,6.412710588077266e-07
Kazakhstan,2001,15575550.0,8.081139,0.0,0.0,8.081139,0.0,8.90941,8568.08719454804,5.188349047064149e-07,0.0,0.0,5.188349047064149e-07,0.0,9.0559164941977,5.188347701116323e-07,5.188347701116323e-07
Kuwait,2001,2008121.0,0.0,0.0,0.0,0.0,0.0,29.406607,58552.783915228,0.0,0.0,0.0,0.0,0.0,10.977700994012398,0.0,0.0
Sri Lanka,2001,19600362.0,3.122246696,0.000903096,0.0035,3.1178436,0.0,0.5268474,4328.19141093023,1.592953587285786e-07,4.607547554478841e-11,1.7856813052738516e-10,1.590707151225064e-07,0.0,8.373136062433582,1.5929534604107428e-07,1.5907070247076155e-07
Lithuania,2001,3470818.0,0.3275,0.0,0.0,0.3255,0.002,3.6364205,9456.87328070018,9.435815994961418e-08,0.0,0.0,9.378192691175395e-08,5.762330378602393e-10,9.154602825006663,9.435815549788329e-08,9.378192251422932e-08
Luxembourg,2001,441525.0,0.167691,4.6e-05,0.02374,0.118032,0.025873,20.84133,56141.7751664486,3.797995583489044e-07,1.0418436102145971e-10,5.3768189796727256e-08,2.673280108714116e-07,5.859917331974407e-08,10.935653281655426,3.797994862250704e-07,2.6732797513928526e-07
Latvia,2001,2337170.0,2.839,0.0,0.003,2.833,0.003,3.2060354,8861.65345708332,1.2147169439963716e-06,0.0,1.2836036745294522e-09,1.2121497366473127e-06,1.2836036745294522e-09,9.089601486017225,1.214716206228342e-06,1.2121490019944145e-06
Morocco,2001,28814643.0,1.0681,0.0,0.2058,0.8623,0.0,1.2773283,4268.86962890625,3.706795881524543e-08,0.0,7.142201970019202e-09,2.992575684522623e-08,0.0,8.359338573884491,3.706795812822867e-08,2.9925756397450776e-08
Mexico,2001,100099099.0,34.708827,0.008,0.018,28.43533,6.247497,4.070814,11738.7259444928,3.467446495197724e-07,7.992079928711446e-11,1.7982179839600752e-10,2.8407178769910807e-07,6.241311922298122e-08,9.370733749369652,3.467445894038603e-07,2.8407174735072544e-07
North Macedonia,2001,2034882.0,0.626,0.0,0.0,0.626,0.0,4.0111313,6051.71464794304,3.0763454588521595e-07,0.0,0.0,3.0763454588521595e-07,0.0,8.70826215252753,3.0763449856571877e-07,3.0763449856571877e-07
Malaysia,2001,23526538.0,6.640094,0.0,0.0,6.066,0.574094,5.563517,13071.5814133296,2.8223846619506874e-07,0.0,0.0,2.5783649085981114e-07,2.440197533525757e-08,9.47827229387457,2.8223842636580036e-07,2.5783645761998883e-07
North America,2001,316051677.0,663.4292152999999,0.603293,7.2004623,571.56995,84.05551,14.404723,36460.403515386,2.099116263509021e-06,1.908842901029758e-09,2.2782547361708824e-08,1.8084699167725028e-06,2.6595495647377946e-07,10.504009542154014,2.09911406036756e-06,1.8084682814927544e-06
Netherlands,2001,16046180.0,3.3134179999999995,0.01306,0.825,0.117324,2.358034,10.952884,33262.9823809205,2.064926356304117e-07,8.139008785891721e-10,5.141410603645229e-08,7.311646759540277e-09,1.4695298195582998e-07,10.412230480423547,2.0649261431081035e-07,7.311646732810188e-09
Norway,2001,4513751.0,120.7503,0.0053,0.027,120.463,0.255,9.637091,37833.4804107324,2.6751652893569007e-05,1.174189714939969e-09,5.981721189316823e-09,2.668800294921009e-05,5.649403345465889e-08,10.540976146002274,2.6751295074484224e-05,2.6687646830795425e-05
New Zealand,2001,3880500.0,25.34990638,0.0,0.13898788,21.681162,3.5297565,8.833832,22521.0409382492,6.532639190825925e-06,0.0,3.581700296353563e-08,5.587208349439505e-06,9.096138384228837e-07,10.022249705955755,6.532617853231454e-06,5.587192741049074e-06
Oman,2001,2310217.0,0.0,0.0,0.0,0.0,0.0,9.69817,41679.015088695,0.0,0.0,0.0,0.0,0.0,10.637777038440019,0.0,0.0
Pakistan,2001,159270907.0,19.163997,0.0,0.0,18.291897,0.8721,0.66177,2643.766274957,1.2032327410554647e-07,0.0,0.0,1.1484769782845525e-07,5.475576277091208e-09,7.880337975532419,1.2032326686670192e-07,1.148476912334589e-07
Peru,2001,26964601.0,17.779,0.0,0.0012,17.6148,0.163,0.9425646,5086.4224778468,6.59345932839874e-07,0.0,4.450279089981713e-11,6.532564676184157e-07,6.044962430558495e-09,8.534526591865083,6.593457154714399e-07,6.532562542465024e-07
Philippines,2001,81401488.0,17.546,0.0,0.0,7.104,10.442,0.86169255,3468.89888311882,2.1554888529801814e-07,0.0,0.0,8.727113194785826e-08,1.2827775335015988e-07,8.151880732204738,2.155488620673605e-07,8.727112813973325e-08
Poland,2001,38248076.0,2.7830000000000004,0.0,0.014,2.325,0.444,8.196672,11176.4715964063,7.276182990224137e-08,0.0,3.660314835182821e-10,6.078737137000043e-08,1.160842704872266e-08,9.321655566964786,7.276182725509954e-08,6.078736952244824e-08
Portugal,2001,10362722.0,15.7416,0.0016,0.256,14.034,1.45,6.2956705,19530.6785313917,1.5190603395517124e-06,1.5439958728990318e-10,2.4703933966384508e-08,1.3542773800165633e-06,1.3992462598147475e-07,9.879792966485372,1.5190591857807232e-06,1.3542764629837803e-06
Qatar,2001,677925.0,0.0,0.0,0.0,0.0,0.0,67.58862,89804.8602722991,0.0,0.0,0.0,0.0,0.0,11.40540551131801,0.0,0.0
Romania,2001,22131970.0,14.923,0.0,0.0,14.923,0.0,4.516057,6520.62651699006,6.742734605188783e-07,0.0,0.0,6.742734605188783e-07,0.0,8.782879089605302,6.742732331966308e-07,6.742732331966308e-07
Russian Federation,2001,145976482.0,174.0162,0.0,0.0031,173.899,0.1141,10.372815,7361.36376953125,1.1920838042938998e-06,0.0,2.1236297501675646e-11,1.1912809352399656e-06,7.816327564326423e-10,8.90413632449918,1.1920830937625661e-06,1.191280225665396e-06
Saudi Arabia,2001,17041397.0,0.0,0.0,0.0,0.0,0.0,19.042866,47425.2056225982,0.0,0.0,0.0,0.0,0.0,10.766930216147948,0.0,0.0
Singapore,2001,4138012.0,0.473,0.0,0.0,0.0,0.473,9.35959,43109.0641921427,1.1430609674404037e-07,0.0,0.0,0.0,1.1430609674404037e-07,10.67151175677145,1.14306090211099e-07,0.0
Slovenia,2001,1992060.0,3.868,0.0,0.0,3.796,0.072,8.193835,18765.4481075968,1.941708583074807e-06,0.0,0.0,1.9055650934208808e-06,3.6143489653926087e-08,9.839825879260246,1.9417066979611364e-06,1.9055632778340247e-06
Sweden,2001,8895960.0,83.322,0.002,0.482,79.061,3.777,6.276719,29949.2154477421,9.366274128930437e-06,2.2482115477137938e-10,5.4181898299902426e-08,8.887292658690013e-06,4.2457475078575e-07,10.307291797098426,9.366230265658798e-06,8.887253166938595e-06
Thailand,2001,63651141.0,6.79543285,0.0,0.0,6.174345,0.62108785,2.706424,7632.01609383965,1.0676058187236581e-07,0.0,0.0,9.700289583182806e-08,9.757686040537749e-09,8.940238340251593,1.0676057617345528e-07,9.700289112704746e-08
Turkmenistan,2001,4675409.0,0.003154,0.0,0.0,0.003154,0.0,7.2794585,4401.30380430274,6.745933885142455e-10,0.0,0.0,6.745933885142455e-10,0.0,8.389883274766936,6.745933882867075e-10,6.745933882867075e-10
Trinidad and Tobago,2001,1325567.0,0.030039,0.001039,0.0,0.0,0.029,20.185463,14797.1038358838,2.2661246093181257e-08,7.838155295054871e-10,0.0,0.0,2.1877430563675772e-08,9.6022543323472,2.2661245836415223e-08,0.0
Turkey,2001,66245128.0,24.3459,0.0,0.0624,24.0099,0.2736,3.224107,8995.30931947397,3.6751230973544197e-07,0.0,9.419560635462883e-10,3.6244023862403884e-07,4.130115047856802e-09,9.104569696600356,3.675122422028096e-07,3.6244017294259144e-07
Ukraine,2001,49106855.0,12.048,0.0,0.016,12.032,0.0,6.1883736,4746.85791015625,2.4534252906238854e-07,0.0,3.2582009171631944e-10,2.450167089706722e-07,0.0,8.465448829029917,2.453424989659152e-07,2.4501667895408327e-07
United States,2001,284968955.0,284.4501757,0.5743511,6.8053846,210.24,66.83044,20.781443,37133.6203973517,9.981795234501948e-07,2.0154865641416975e-09,2.388114382494753e-08,7.377645750920482e-07,2.3451831796905736e-07,10.522304977817454,9.981790252693457e-07,7.377643029438979e-07
Uzbekistan,2001,25090283.0,6.017,0.0,0.0,6.017,0.0,5.0306907,2782.34871037924,2.3981395506778463e-07,0.0,0.0,2.3981395506778463e-07,0.0,7.9314100538486825,2.398139263124227e-07,2.398139263124227e-07
World,2001,6245109995.5,2810.4163245,1.4221795,38.380005,2578.572,192.04214,4.1097608,8272.62882476795,4.500187068802766e-07,2.2772689368558296e-10,6.145609129007373e-09,4.12894569008076e-07,3.075080184950763e-08,9.02082848558096,4.500186056218887e-07,4.1289448376713693e-07
South Africa,2001,47566800.0,2.1549,0.0108,0.0,1.721,0.4231,7.8126817,8428.31681670914,4.53026060193244e-08,2.2704911829259064e-10,0.0,3.618069746125449e-08,8.894859439777323e-09,9.039471005803067,4.5302604993161376e-08,3.6180696806733066e-08
United Arab Emirates,2002,3956826.0,0.0,0.0,0.0,0.0,0.0,21.393456,86960.3167462888,0.0,0.0,0.0,0.0,0.0,11.373218663657095,0.0,0.0
Argentina,2002,38029349.0,36.3822672,4.7e-05,0.073405,35.778835,0.5299802,3.2851255,9953.46492878861,9.566891928652262e-07,1.235887577249876e-12,1.9302197363410034e-09,9.408216532972994e-07,1.3936083944008613e-08,9.205776466062167,9.566887352384122e-07,9.408212107248854e-07
Australia,2002,19495210.0,17.95365,0.0583,0.53355,16.095,1.2668,18.501194,29032.4909555888,9.209262172605476e-07,2.990478173869376e-09,2.7368261229296836e-08,8.255874135236296e-07,6.498006433375172e-08,10.276205303167695,9.209257932082592e-07,8.255870727265284e-07
Austria,2002,8081957.0,41.959444,0.009,0.203,40.227,1.520444,8.905346,30952.1708232398,5.191743039464327e-06,1.1135916709282169e-09,2.511767879982534e-08,4.977383571825487e-06,1.881281971680869e-07,10.340230722727465,5.191729562413079e-06,4.97737118469298e-06
Azerbaijan,2002,8171950.0,2.02,0.0,0.0,2.02,0.0,3.4314227,4160.21616652063,2.4718702390494314e-07,0.0,0.0,2.4718702390494314e-07,0.0,8.333562658251346,2.4718699335423577e-07,2.4718699335423577e-07
Belgium,2002,10332785.0,1.138,0.0,0.057,0.36,0.721,12.277599,30282.2886450283,1.1013487651199555e-07,0.0,5.5164217585094435e-09,3.484055847479648e-08,6.977789627868963e-08,10.318351309481866,1.1013487044715048e-07,3.484055786786424e-08
Bangladesh,2002,138933658.0,0.749066,6.6e-05,0.0,0.749,0.0,0.23037542,1658.80230934237,5.391537304804859e-09,4.750468745305763e-13,0.0,5.391062257930328e-09,0.0,7.414453783501113,5.3915372902705215e-09,5.391062243398552e-09
Bulgaria,2002,7837161.0,2.116,0.0,0.0,2.116,0.0,5.880953,7786.4111607038,2.6999572932085997e-07,0.0,0.0,2.6999572932085997e-07,0.0,8.960263755095331,2.699956928720196e-07,2.699956928720196e-07
Belarus,2002,9865548.0,0.029,0.0,0.0,0.029,0.0,5.4534535,6697.15436392275,2.939522467479759e-09,0.0,0.0,2.939522467479759e-09,0.0,8.809587299359528,2.9395224631593634e-09,2.9395224631593634e-09
Brazil,2002,178503484.0,296.423347,0.0,0.061,286.0922,10.270147,1.9482261,9616.5948552087,1.6606025852134068e-06,0.0,3.4173002472041386e-10,1.6027261406281572e-06,5.753471456052925e-08,9.17134949734971,1.6606012064144602e-06,1.6027248562639885e-06
Canada,2002,31359199.0,359.748470842,0.022736842,0.405,349.27463,10.046104,17.87598,30963.9218856684,1.1471864151951076e-05,7.250453686651882e-10,1.2914870689139733e-08,1.113786834925216e-05,3.2035588664110965e-07,10.34061029070366,1.1471798350620758e-05,1.1137806323657032e-05
Switzerland,2002,7284753.0,36.100818,0.015,0.005,35.171818,0.909,5.9717784,38704.9584597242,4.9556680919723695e-06,2.059095208856086e-09,6.863650696186954e-10,4.828141462037217e-06,1.2478116965667882e-07,10.563748832533973,4.9556558126898195e-06,4.8281298065997445e-06
Chile,2002,15857925.0,24.975,0.0,0.007,23.187,1.781,3.457938,10133.404114185,1.5749223180208004e-06,0.0,4.414196687145386e-10,1.4621711226405725e-06,1.1230977571151332e-07,9.223691262306604,1.5749210778319486e-06,1.4621700536694187e-06
China,2002,1280400000.0,291.40137373000005,0.048,0.83737373,287.97,2.546,3.1884003,3532.31565803443,2.2758620253826932e-07,3.7488284910965326e-11,6.539938534832865e-10,2.249062792877226e-07,1.988441112152452e-09,8.16999198897645,2.2758617664053345e-07,2.2490625399630917e-07
Colombia,2002,40324680.0,34.463688250000004,0.00465125,0.0,33.968037,0.491,1.3862796,7108.82390284505,8.54654971843546e-07,1.1534499467819707e-10,0.0,8.423634607887776e-07,1.2176166060090247e-08,8.869232754958224,8.546546066261936e-07,8.423631060008769e-07
Cyprus,2002,981440.0,0.0,0.0,0.0,0.0,0.0,7.3029137,23556.322265625,0.0,0.0,0.0,0.0,0.0,10.067191975348003,0.0,0.0
Czechia,2002,10196916.0,2.997407,0.0,0.0016,2.492,0.503807,12.106914,18344.0329427938,2.939523087176554e-07,0.0,1.5691018735468645e-10,2.4438761680492415e-07,4.940778172537658e-08,9.81711413252469,2.93952265513684e-07,2.443875869422754e-07
Germany,2002,82488495.0,46.1,0.2,15.8,23.7,6.4,10.952274,29513.6823267102,5.588658151661029e-07,2.4245805430199693e-09,1.9154186289857756e-07,2.8731279434786634e-07,7.758657737663902e-08,10.292643124503542,5.588656590006614e-07,2.8731275307355335e-07
Denmark,2002,5375931.0,6.789141055999999,0.001280556,4.876939,0.0318,1.8791215,10.33208,30666.5967674022,1.2628772683280346e-06,2.382017179908001e-10,9.071803562954957e-07,5.91525449266369e-09,3.495434558218846e-07,10.330961896274953,1.2628764708992085e-06,5.915254475168572e-09
Algeria,2002,31750835.0,0.057,0.0,0.0,0.057,0.0,2.856382,10080.1825003517,1.7952283774584196e-09,0.0,0.0,1.7952283774584196e-09,0.0,9.218425846287726,1.795228375846997e-09,1.795228375846997e-09
Ecuador,2002,13138472.0,7.524256,0.0,0.0,7.524256,0.0,1.8896518,6281.52215149849,5.726888179995361e-07,0.0,0.0,5.726888179995361e-07,0.0,8.745526795316584,5.726886540133576e-07,5.726886540133576e-07
Spain,2002,41431558.0,34.878,0.03,9.342,22.92,2.586,7.949823,24377.8417076394,8.418220719578057e-07,7.240857319437516e-10,2.2548029692728428e-07,5.532014992050263e-07,6.24161900935514e-08,10.10147089196567,8.418217176258042e-07,5.532013461891333e-07
Estonia,2002,1379350.0,0.0339999999999999,0.0,0.0014,0.0056,0.027,11.133863,11666.6649638489,2.4649291332874106e-08,0.0,1.0149708195889367e-09,4.059883278355747e-09,1.9574437234929496e-08,9.364576616472586,2.464929102908033e-08,4.059883270114421e-09
Finland,2002,5200598.0,19.830679,0.001865,0.064,10.776,8.988814,12.508224,28596.2606345457,3.8131536027203026e-06,3.5861260570419017e-10,1.2306277085827438e-08,2.072069404326195e-06,1.7284193087025761e-06,10.261066210211663,3.8131463326685846e-06,2.0720672575933522e-06
France,2002,61812142.0,64.20610345,0.00710345,0.265,60.397,3.537,6.7290792,28350.0985605428,1.038729630984152e-06,1.1491997801985247e-10,4.287183576327124e-09,9.771057602242614e-07,5.722176720554353e-08,10.252421058336102,1.0387290915049024e-06,9.77105282856739e-07
United Kingdom,2002,59370479.0,11.1295846,0.003,1.259,4.7874846,5.0801,9.409919,29089.0536770407,1.8745990915788297e-07,5.0530163315677476e-11,2.1205825204812645e-08,8.063745956976361e-08,8.556609421999105e-08,10.278151596693482,1.8745989158727638e-07,8.063745631856385e-08
Greece,2002,10902022.0,3.577,0.0,0.651,2.8,0.126,9.641713,21985.2345411071,3.2810427276701514e-07,0.0,5.971369347814561e-08,2.5683309022858327e-07,1.1557489060286247e-08,9.99817183382989,3.2810421894082e-07,2.568330572469708e-07
Croatia,2002,4302174.0,5.8514,0.0,0.0,5.8514,0.0,5.089973,12774.6521555145,1.3601030548741172e-06,0.0,0.0,1.3601030548741172e-06,0.0,9.455296463124274,1.360102129934796e-06,1.360102129934796e-06
Hungary,2002,10158608.0,0.237,0.0,0.001,0.194,0.042,5.803865,14526.3882629125,2.3329968042865714e-08,0.0,9.84386837251718e-11,1.909710464268333e-08,4.1344247164572154e-09,9.583790992500822,2.3329967770722012e-08,1.909710446033363e-08
Indonesia,2002,222088495.0,16.176299999999998,0.0,0.0,9.933,6.2433,1.3890227,5076.16438158521,7.283718141275169e-08,0.0,0.0,4.472541452451195e-08,2.8111766888239752e-08,8.532508192123704,7.283717876012433e-08,4.472541352433063e-08
India,2002,1097600380.0,72.78292201299999,0.013131313,2.085,68.54489,2.1399007,0.9403603,2277.06974774594,6.631094826424895e-08,1.1963655661270818e-11,1.899598467704612e-09,6.244976883116603e-08,1.9496173097170392e-09,7.731083761512919,6.631094606567812e-08,6.24497668811793e-08
Ireland,2002,3931947.0,1.38108442,0.0,0.38806984,0.912,0.08101458,11.730362,35222.028724352,3.512469572962199e-07,0.0,9.86966101018147e-08,2.3194615797211916e-07,2.060418922228606e-08,10.469455372797862,3.5124689560902186e-07,2.3194613107261323e-07
Iraq,2002,26006559.0,4.56004,0.0,0.0,4.56004,0.0,3.712144,9682.3761948379,1.7534192047475406e-07,0.0,0.0,1.7534192047475406e-07,0.0,9.178165899919318,1.7534190510236132e-07,1.7534190510236132e-07
Iceland,2002,287523.0,8.401102,0.0,0.0,6.970682,1.43042,10.406282,32607.1058796568,2.9218886836879137e-05,0.0,0.0,2.4243910921908855e-05,4.974975914970281e-06,10.392316183062592,2.9218459973520102e-05,2.42436170430503e-05
Israel,2002,6570000.0,0.032,0.0,0.011,0.021,0.0,9.283735,26043.6696364693,4.87062404870624e-09,0.0,1.67427701674277e-09,3.1963470319634706e-09,0.0,10.16756840576286,4.870624036844751e-09,3.196347026855153e-09
Italy,2002,57059007.0,48.316,0.021,1.404,39.519,7.372,8.308964,28848.5942175111,8.467725349654262e-07,3.6804005369388925e-10,2.4606106446962878e-08,6.925988039013717e-07,1.2919958456339768e-07,10.269851206586415,8.467721764537656e-07,6.92598564054931e-07
Japan,2002,127445000.0,98.64693,0.69462,0.413,80.6,16.93931,10.032547,28623.5884479367,7.74035309349131e-07,5.450351131860803e-09,3.2406135980226764e-09,6.324296755463141e-07,1.3291466907293341e-07,10.262021363388529,7.740350097839554e-07,6.324294755627512e-07
Kazakhstan,2002,15656677.0,8.889543,0.0,0.0,8.889543,0.0,10.061223,9504.45082485042,5.677796763642758e-07,0.0,0.0,5.677796763642758e-07,0.0,9.159620684081855,5.677795151774564e-07,5.677795151774564e-07
Kuwait,2002,2059974.0,0.0,0.0,0.0,0.0,0.0,29.120287,59713.1722239958,0.0,0.0,0.0,0.0,0.0,10.99732466189468,0.0,0.0
Sri Lanka,2002,19805752.0,2.705518659,0.001501112,0.003605747,2.7004118,0.0,0.5527713,4522.3276963836,1.366026727488055e-07,7.57917194964372e-11,1.820555462877653e-10,1.363448254830213e-07,0.0,8.417003217966277,1.3660266341866125e-07,1.3634481618806642e-07
Lithuania,2002,3443067.0,0.3572,0.0,0.0,0.3532,0.004,3.688002,10497.2666200199,1.0374471365210145e-07,0.0,0.0,1.0258295873998386e-07,1.1617549121175975e-09,9.258965438710154,1.0374470827061901e-07,1.025829534783525e-07
Luxembourg,2002,446175.0,0.151284,5.9e-05,0.024479,0.099731,0.027015,22.356348,58575.6792717544,3.390687510505967e-07,1.3223510954221998e-10,5.4864122821762765e-08,2.2352440186025662e-07,6.054799125903513e-08,10.97809193171033,3.3906869356680073e-07,2.2352437687868122e-07
Latvia,2002,2310173.0,2.485,0.0,0.011,2.464,0.01,3.2537568,9756.29800792346,1.0756770163966075e-06,0.0,4.761548161111744e-09,1.0665867880890306e-06,4.3286801464652215e-09,9.18577079762845,1.0756764378565006e-06,1.066586219285747e-06
Morocco,2002,29198142.0,1.03600101,0.00010101,0.1939,0.842,0.0,1.2776961,4436.4287109375,3.548174435208926e-08,3.4594667016825933e-12,6.6408335160504385e-09,2.883745136933713e-08,0.0,8.39783036851378,3.548174372261218e-08,2.8837450953537838e-08
Mexico,2002,101548624.0,30.96165,0.008,0.021,24.86159,6.07106,4.0404415,11761.8865916692,3.048948255566712e-07,7.877999410410524e-11,2.0679748452327626e-10,2.4482448920233523e-07,5.978475887570865e-08,9.372704649807886,3.0489477907625334e-07,2.4482445923282487e-07
North Macedonia,2002,2020157.0,0.757,0.0,0.0,0.757,0.0,3.776331,6395.18478135334,3.7472335070987056e-07,0.0,0.0,3.7472335070987056e-07,0.0,8.763456963679332,3.7472328050109336e-07,3.7472328050109336e-07
Malaysia,2002,24102477.0,5.8194,0.0,0.0,5.415,0.4044,5.478087,13656.0458904106,2.4144406402711225e-07,0.0,0.0,2.2466570552064005e-07,1.6778358506472175e-08,9.522010849884436,2.414440348794989e-07,2.246656802833042e-07
North America,2002,319046534.0,734.73437146,0.63404346,10.945788,634.0315,89.12304,14.345319,37310.4496210096,2.3029066081626827e-06,1.9873071556389326e-09,3.4307810408622085e-08,1.98726966894428e-06,2.793418216541415e-07,10.527055518878,2.302903956477331e-06,1.9872676943265273e-06
Netherlands,2002,16148929.0,3.979428,0.01704,0.946,0.109636,2.906752,10.837755,34568.4593268108,2.4642055209977084e-07,1.0551783341173894e-09,5.857973615463911e-08,6.7890570328224245e-09,1.799965805781919e-07,10.45072589283996,2.4642052173823155e-07,6.789057009776777e-09
