Country Name,year,population,renewables_production,solar_electricity_generation_twh,wind_electricity_generation_twh,hydro_electricity_generation_twh,other_renewables_electricity_generation_twh,co2_per_capita,gdp_per_capita
Peru,2014,30115826.0,23.9585,0.1993,0.2575,22.2107,1.291,1.6399497,11517.7371710247
Philippines,2014,103767130.0,19.809654000000002,0.016517,0.152052,9.137273,10.503812,0.97125316,6688.73961247747
Poland,2014,38011735.0,19.845,0.007,7.678,2.183,9.977,8.090834,25459.7392273761
Portugal,2014,10401062.0,31.5620808,0.6273166,12.111384,15.569,3.2543802,4.607115,28764.5254955042
Qatar,2014,2151745.0,0.10832,0.006506,0.0,0.0,0.101814,41.10213,148389.108964021
Romania,2014,19908979.0,25.0474,1.2953,4.7236,18.5235,0.505,3.960944,20632.9794489756
Russian Federation,2014,144237223.0,174.205006,0.16,0.096106,173.3945,0.5544,11.31587,25688.2265625
Saudi Arabia,2014,28309273.0,0.045881,0.045881,0.0,0.0,0.0,20.193333,60944.5840501349
Singapore,2014,5469724.0,0.7685835,0.027133,0.0,0.0,0.7414505,8.721374,84555.2446100826
Slovenia,2014,2061980.0,6.612,0.257,0.004,6.092,0.259,6.5884333,30571.9753019832
Sweden,2014,9696110.0,85.74006299999999,0.047,11.234097,63.762966,10.696,4.48339,46841.4019746739
Thailand,2014,70216367.0,14.209078000000002,1.933475,0.396,5.163573,6.71603,3.8806882,15365.3175402829
Turkmenistan,2014,6075283.0,0.0062715,0.0031175,0.0,0.003154,0.0,10.336934,12476.5344358387
Trinidad and Tobago,2014,1345343.0,0.006228,0.006228,0.0,0.0,0.0,32.99713,32269.3787995253
Turkey,2014,77181884.0,52.628714,0.0174,8.52005,40.6447,3.446564,4.6648703,24105.0237978098
Ukraine,2014,45972380.0,10.16747,0.429,1.1302,8.47827,0.13,5.604219,10493.7451171875
United States,2014,318386329.0,552.5271620000001,29.216162,183.49019,255.75058,84.07023,17.11055,55304.3155317137
Uzbekistan,2014,30222994.0,6.185008,0.0,0.0,6.185008,0.0,3.5535774,6609.76717277711
World,2014,7353910925.5,5297.588040000001,197.2948,705.89264,3888.7966,505.604,4.802484,14979.4317308782
South Africa,2014,55594838.0,4.3002319,1.074961,1.066,1.7950599,0.364211,8.489372,13358.9417186608
United Arab Emirates,2015,8505237.0,0.300589,0.2991,0.001489,0.0,0.0,26.016645,71720.3084491294
Argentina,2015,43477012.0,34.4328592,0.014683,0.593335,32.33747,1.4873712,4.41024,19899.1499275245
Australia,2015,23815995.0,35.793157,6.195524,11.833002,14.086569,3.678062,16.76538,46263.731388772
Austria,2015,8642699.0,47.596935,0.937098,4.840343,37.156864,4.66263,7.6767244,49562.5939257986
Azerbaijan,2015,9649341.0,1.7376,0.0046,0.0046,1.6375,0.0909,3.5561998,15075.2726347911
Belgium,2015,11274196.0,14.460600000000001,3.0565,5.574,0.3184,5.5117,8.982039,46084.2424551717
Bangladesh,2015,159383179.0,1.17270545,0.26592,0.005081,0.89814645,0.003558,0.482795,4212.23578089428
Bulgaria,2015,7177991.0,8.757899,1.381661,1.451511,5.654542,0.270185,6.7159996,18391.0123064568
Belarus,2015,9461076.0,0.253,0.009,0.039,0.111,0.094,6.1976867,18133.5696288888
Brazil,2015,201675532.0,431.30773940999995,0.05891741,21.625702,359.7428,49.88032,2.6247764,14821.438318195
Canada,2015,35704498.0,422.0417906,2.8949516,26.96639,382.19327,9.987179,15.728859,44669.4513631838
Switzerland,2015,8282396.0,41.09185,1.119,0.11,38.26185,1.601,4.6740065,65282.5841931923
Chile,2015,18047625.0,32.662386,1.3601003,2.114648,23.621508,5.5661297,4.5314765,22457.8800611733
China,2015,1379860000.0,1393.65771,39.48057,185.59145,1114.5154,54.07029,7.0648346,13201.6738280782
Colombia,2015,46969940.0,46.57318165,0.0,0.06837745,44.681904,1.8229002,2.0877993,13332.0555048211
Cyprus,2015,1219502.0,0.399752,0.126659,0.221857,0.0,0.051236,5.718032,31930.916015625
Czechia,2015,10546059.0,9.427323600000001,2.267284,0.5726116,1.795387,4.792041,9.976934,34102.176988058
Germany,2015,81686611.0,188.136496,38.076,80.624,18.977,50.459496,9.7571745,48558.4432970969
Denmark,2015,5683483.0,18.956011656,0.6042611,14.133092,0.018030556,4.200628,6.17604,48910.3324371901
Algeria,2015,40019529.0,0.22199999999999998,0.058,0.019,0.145,0.0,4.000239,13807.3515841478
Ecuador,2015,16266225.0,13.638885291000001,0.036057927,0.098806314,13.09627,0.40775105,2.53752,10877.7507461388
Spain,2015,46444832.0,97.08759730000001,13.85843,49.325,28.14,5.7641673,5.7994676,35220.9762033929
Estonia,2015,1315407.0,1.5908999999999998,0.0059,0.715,0.027,0.843,12.003931,29720.5911161676
Finland,2015,5479531.0,30.526724,0.011311,2.327359,16.768698,11.419356,8.064728,42269.2212218196
France,2015,66548272.0,90.2847323,7.263164,21.350168,54.556957,7.1144433,5.1064253,40916.10535718
United Kingdom,2015,65116219.0,83.36382840000002,7.532864,40.27472,6.2972684,29.258976,6.461417,42508.2708340719
Greece,2015,10820883.0,14.850275,3.899636,4.621019,6.098194,0.231426,6.92429,26614.8483754225
Croatia,2015,4151725.0,7.509376,0.057264,0.796295,6.390636,0.265181,4.255345,23759.0502658242
Hungary,2015,9843028.0,3.229,0.141,0.693,0.234,2.161,4.732814,26806.0445899811
Indonesia,2015,261799249.0,24.267685,0.00528,0.0037,13.74053,10.518175,2.0593998,10027.5372996025
India,2015,1328024498.0,203.20763200000002,6.56638,32.74138,133.28253,30.617342,1.6823633,5425.03599091046
Ireland,2015,4701957.0,7.858528901000001,0.001616621,6.5741806,0.80649,0.47624168,8.233164,71607.4568294649
Iraq,2015,37560535.0,2.603442,0.057305,0.0,2.546137,0.0,3.780211,9334.46604866315
Iceland,2015,330815.0,18.794645204,0.0,0.010894204,13.780769,5.002982,10.701083,49214.2648614584
Israel,2015,8380100.0,1.3175999999999999,1.2162,0.0066,0.0245,0.0703,7.815752,35780.7071153367
Italy,2015,60730582.0,108.9043,22.9422,14.8439,45.5375,25.5807,5.963726,37085.9802319781
Japan,2015,127141000.0,154.01326749999998,34.540173,5.2228065,85.765114,28.485174,9.610619,40906.594569246
Kazakhstan,2015,18084169.0,9.4475603,0.046171,0.1317223,9.269191,0.000476,15.409165,22484.3651382607
Kuwait,2015,3834574.0,0.00509,0.00509,0.0,0.0,0.0,24.647194,45267.3085910026
Sri Lanka,2015,20970000.0,6.42913,0.04872,0.34321,5.97989,0.05731,0.90600365,12227.1714848593
Lithuania,2015,2904910.0,1.6797,0.0733,0.8103,0.3496,0.4465,4.5043416,28915.5715133533
Luxembourg,2015,569604.0,0.43078599999999995,0.103721,0.101848,0.099253,0.125964,16.409683,107888.578352982
Latvia,2015,1977527.0,2.7842000000000002,0.0002,0.147,1.868,0.769,3.6719465,24137.87643586
Morocco,2015,34607588.0,4.4101,0.0057,2.5194,1.885,0.0,1.690244,7799.09228515625
Mexico,2015,121072306.0,48.2360865,0.2021975,8.745094,30.89147,8.397325,3.959897,19075.3384701377
North Macedonia,2015,1912430.0,2.028779,0.0226,0.120767,1.865193,0.020219,3.411853,15038.2252620672
Malaysia,2015,31232798.0,14.948,0.273,0.0,13.924,0.751,7.5541906,24526.3942716012
North America,2015,356506956.0,1036.44191,42.95763,229.44775,660.9006,103.13593,11.62451,55804.6306756383
Netherlands,2015,16939923.0,13.686937,1.10852,7.549858,0.0927,4.935859,9.571497,50970.348484391
Norway,2015,5188607.0,140.08339999999998,0.0134,2.515,137.302,0.253,8.766163,60754.1816916377
New Zealand,2015,4609400.0,35.890268433,0.036807433,2.36413,24.529945,8.959386,7.7594914,37552.7372973495
Oman,2015,4184895.0,0.0037,0.0037,0.0,0.0,0.0,16.151176,36058.1666084788
Pakistan,2015,217290883.0,33.83957907,0.381837,0.598594,32.779472,0.07967607,0.6930332,4480.26313460985
Peru,2015,30457600.0,25.418692439999997,0.23025534,0.5943741,23.687063,0.907,1.6162785,11600.3873992867
Philippines,2015,105312992.0,20.963175999999997,0.138534,0.748414,8.665078,11.41115,1.0620909,6894.26702227823
Poland,2015,37986412.0,22.486000000000004,0.057,10.858,1.832,9.739,8.173159,26995.3408713745
Portugal,2015,10358076.0,24.371865300000003,0.7961549,11.607637,8.660506,3.3075674,5.03683,29615.9560854108
Qatar,2015,2344557.0,0.125841,0.006506,0.0,0.0,0.119335,37.570503,102545.939634633
Romania,2015,19815616.0,26.201999999999998,1.982,7.063,16.633,0.524,3.9156525,21630.4644414112
Russian Federation,2015,144640716.0,168.958307,0.3356,0.148037,167.99347,0.4812,11.277288,23994.013671875
Saudi Arabia,2015,29816382.0,0.045881,0.045881,0.0,0.0,0.0,20.850756,52069.6432379942
Singapore,2015,5535002.0,0.8610191,0.048733,0.0,0.0,0.8122861,8.940693,87156.187383315
Slovenia,2015,2063531.0,4.3549999999999995,0.274,0.006,3.808,0.267,6.6243477,31344.6289743058
Sweden,2015,9799186.0,102.49722399999999,0.097,16.322739,75.312485,10.765,4.4306774,48785.1551864585
Thailand,2015,70540795.0,13.8022185,2.378,0.328,3.760733,7.3354855,3.9282084,15791.1714762207
Turkmenistan,2015,6215770.0,0.008374,0.00522,0.0,0.003154,0.0,10.348392,12714.8137240363
Trinidad and Tobago,2015,1349667.0,0.006255,0.006228,2.7e-05,0.0,0.0,31.87891,30031.7084670844
Turkey,2015,78218479.0,83.657973,0.19412,11.65247,67.14584,4.665543,4.8107686,25862.6846048907
Ukraine,2015,45784896.0,7.10222,0.4765,1.0844,5.39632,0.145,4.887808,9921.833984375
United States,2015,320738994.0,562.26065,39.42626,192.645,246.45312,83.73627,16.485855,57040.2082136605
Uzbekistan,2015,30749346.0,6.020495,0.0,0.0,6.020495,0.0,3.372301,6799.57332842183
World,2015,7441471720.5,5512.61542,256.00818,831.32324,3878.7493,546.5347,4.7392993,15141.6633748287
South Africa,2015,56723537.0,6.866528000000001,2.749,3.071,0.73,0.316528,7.868861,13397.5234813346
United Arab Emirates,2016,8935095.0,0.316,0.316,0.0,0.0,0.0,25.0924,67702.1473930392
Argentina,2016,43900313.0,31.491441000000002,0.014273,0.547359,29.752789,1.17702,4.32618,20105.761359796
Australia,2016,24190907.0,41.7364145,7.4397755,13.039705,17.629421,3.627513,16.867634,47260.1529933747
Austria,2016,8736668.0,51.0977118,1.096016,5.2348385,39.971336,4.7955213,7.6926365,52397.8635176673
Azerbaijan,2016,9757812.0,2.10465,0.0353,0.0228,1.9593,0.08725,3.519045,14535.8020210633
Belgium,2016,11331422.0,14.260299999999999,3.0954,5.4195,0.37,5.3754,8.801254,48414.5518065681
Bangladesh,2016,160811932.0,1.1133756,0.219934,0.005081,0.8846326,0.003728,0.5084299,4579.13228682862
Bulgaria,2016,7127822.0,7.046416000000001,1.38799,1.42497,3.879842,0.353614,6.372504,20065.7403845287
Belarus,2016,9469379.0,0.33499999999999996,0.026,0.073,0.142,0.094,6.120052,17832.4778855815
Brazil,2016,203218114.0,465.81978159000005,0.08526059,33.488873,380.91095,51.334698,2.4247255,14309.2061473297
Canada,2016,36110803.0,431.7573924,4.0323224,30.933117,385.43243,11.359523,15.3733425,46470.6466391111
Switzerland,2016,8373338.0,37.79493,1.333,0.109,34.62793,1.725,4.677344,67350.7518747757
Chile,2016,18267221.0,31.415046,2.5502636,2.4518394,19.690727,6.722216,4.612125,23256.5036046897
China,2016,1387790000.0,1522.790716,66.52795,240.8605,1153.2675,62.134766,6.9532394,13882.0280462079
Colombia,2016,47437512.0,48.832617643,0.0,0.050887343,46.787926,1.9938043,1.9859419,14026.8399931053
Cyprus,2016,1237112.0,0.424659,0.145937,0.226701,0.0,0.052021,5.9616704,35878.59375
Czechia,2016,10566332.0,9.39923164,2.134217,0.49696034,2.001489,4.7665653,10.126231,36445.0485732064
Germany,2016,82348669.0,189.129508,37.556,79.924,20.546,51.103508,9.642498,51569.9016841198
Denmark,2016,5728010.0,18.390025771,0.74378055,12.781731,0.019272221,4.845242,6.4428453,51820.9521305488
Algeria,2016,40850721.0,0.336052055,0.245,0.019052055,0.072,0.0,3.8795354,13437.8460232169
Ecuador,2016,16505139.0,16.446352067,0.038754817,0.08395875,15.833842,0.4897965,2.3845396,10881.4890706732
Spain,2016,46484062.0,104.6059515,13.641701,48.914,36.38557,5.6646805,5.5555286,37591.7431945534
Estonia,2016,1315790.0,1.5881999999999998,0.0097,0.594,0.035,0.9495,13.248889,31947.7769107437
Finland,2016,5495303.0,30.411957,0.022066,3.068041,15.799127,11.522723,8.598248,44562.4011072069
France,2016,66724104.0,97.1093783,8.164943,21.307966,59.923428,7.7130413,5.13468,42880.2351355429
United Kingdom,2016,65611593.0,83.00347150000002,10.407928,37.159424,5.3705845,30.065535,6.0617714,44082.1164678492
Greece,2016,10775971.0,14.892479999999999,3.929716,5.145896,5.542638,0.27423,6.6224217,27504.5497984948
Croatia,2016,4106867.0,8.363312,0.065541,1.014248,6.852099,0.431424,4.373376,25804.7667593252
Hungary,2016,9814023.0,3.2580000000000005,0.244,0.684,0.259,2.071,4.794786,27941.9268571832
Indonesia,2016,264627418.0,29.94668,0.02109,0.00569,18.67689,11.24301,2.0409288,10262.5951651871
India,2016,1343944296.0,208.207255,11.55598,43.45271,128.3816,24.816965,1.7520504,5800.48149366552
Ireland,2016,4755335.0,7.512016,0.004732,6.147043,0.681025,0.679216,8.4921,73126.2389477479
Iraq,2016,38469627.0,3.428539,0.057305,0.0,3.371234,0.0,3.962143,9079.13531769496
Iceland,2016,335439.0,18.546085778,0.0,0.009209778,13.469596,5.06728,10.412656,53480.3971946764
Israel,2016,8546000.0,1.8128999999999997,1.6355,0.03002,0.02538,0.122,7.449998,38072.6704682242
Italy,2016,60627498.0,108.0222,22.1043,17.6887,42.432,25.7972,5.9218903,40140.5036102244
Japan,2016,127076000.0,151.763182,43.32569,5.340769,79.42587,23.670853,9.461977,40596.9686628994
Kazakhstan,2016,18363600.0,11.986009899999999,0.0884031,0.2749828,11.620764,0.00186,15.122116,23023.0872293899
Kuwait,2016,4004096.0,0.048814,0.048814,0.0,0.0,0.0,27.449228,41862.1739115059
Sri Lanka,2016,21209000.0,4.731339999999999,0.08297,0.34487,4.23154,0.07196,1.0491202,13078.560508697
Lithuania,2016,2868231.0,2.0956,0.0665,1.1359,0.4539,0.4393,4.585339,30870.240539754
Luxembourg,2016,582014.0,0.457203,0.100288,0.101486,0.115411,0.140018,15.579897,113365.176082265
Latvia,2016,1959537.0,3.482382,0.000382,0.13,2.529,0.823,3.6792696,25802.1555784175
Morocco,2016,35023457.0,4.6573,0.4015,3.0001,1.2557,0.0,1.6690971,7853.17626953125
Mexico,2016,122251351.0,48.977756119999995,0.25227612,10.378095,30.03122,8.316165,3.9167497,20104.5839787472
North Macedonia,2016,1906313.0,2.066561,0.0237,0.109483,1.897345,0.036033,3.394582,16457.5986762692
Malaysia,2016,31789685.0,21.094,0.31,0.0,20.024,0.76,7.464497,25285.8213541391
North America,2016,359246007.0,1116.46315,60.24039,271.68304,681.1415,103.39822,11.272399,57030.8564033606
Netherlands,2016,17030314.0,14.781194,1.601808,8.170446,0.100079,4.908861,9.567643,53162.2791598026
Norway,2016,5234519.0,145.1798,0.0238,2.116,142.807,0.233,8.532959,59280.1992028829
New Zealand,2016,4714100.0,37.27853789,0.05675139,2.3407655,25.93505,8.945971,7.2423096,39946.2344308563
Oman,2016,4390877.0,0.004196,0.004196,0.0,0.0,0.0,15.014238,33333.8635893722
Pakistan,2016,220138869.0,36.47589644,0.44788164,0.9181191,34.57764,0.5322557,0.80872667,4630.7315068374
Peru,2016,30866494.0,25.75542258,0.241,1.064,24.136,0.31442258,1.7084166,12066.5460683317
Philippines,2016,106735719.0,21.979458,1.097015,0.975219,8.110915,11.796309,1.1335168,7382.66758422034
Poland,2016,37970087.0,22.807999999999996,0.124,12.588,2.139,7.957,8.456034,28359.6927346266
Portugal,2016,10325452.0,32.261,0.822,12.474,15.723,3.242,4.8626833,31589.2695609552
Qatar,2016,2477113.0,0.13114,0.008364,0.0,0.0,0.122776,33.61831,89934.692005072
Romania,2016,19702267.0,26.968999999999998,1.82,6.59,18.028,0.531,3.8586328,23905.2501437249
Russian Federation,2016,145015460.0,185.6744395,0.4683,0.1481205,184.61177,0.446249,11.214848,24012.40234375
Saudi Arabia,2016,30954198.0,0.045881,0.045881,0.0,0.0,0.0,20.888945,48250.511010503
Singapore,2016,5607283.0,0.89001521,0.08848914,0.0,0.0,0.80152607,8.8026085,89735.1660600381
Slovenia,2016,2065042.0,5.0590164380000004,0.267,0.006016438,4.503,0.283,7.0140996,33575.1775435758
Sweden,2016,9923085.0,89.243268,0.143,15.479412,62.133778,11.487078,4.3749504,50289.7687144135
Thailand,2016,70859841.0,16.080280000000002,3.553,0.383,3.543078,8.601202,4.008556,16671.2506902144
Turkmenistan,2016,6360041.0,0.010133068,0.006979068,0.0,0.003154,0.0,9.9827585,12919.371222426
Trinidad and Tobago,2016,1353895.0,0.006255,0.006228,2.7e-05,0.0,0.0,27.761591,28349.2203394194
Turkey,2016,79277962.0,90.24433,1.0431,15.5171,67.2309,6.45323,4.9717093,26695.915689876
Ukraine,2016,45616832.0,9.2564,0.4908,0.9538,7.6758,0.136,5.128837,10864.6572265625
United States,2016,323071755.0,631.191855,55.4202,229.28542,263.76367,82.722565,15.95766,58206.6141931841
Uzbekistan,2016,31284568.0,6.864457,0.004643,0.0,6.859814,0.0,3.5205607,6919.29475621804
World,2016,7528523333.5,5860.79185,328.3949,962.1358,4015.5164,554.74475,4.685639,15592.5524311598
South Africa,2016,57259551.0,8.438492,3.274,4.209,0.624,0.331492,7.9827814,13519.3235102376
United Arab Emirates,2017,9223225.0,0.7451,0.7451,0.0,0.0,0.0,23.056814,68043.2312133421
Argentina,2017,44288894.0,33.683966399999996,0.016417,0.611567,31.594284,1.4616984,4.219999,23385.0740904917
Australia,2017,24592588.0,39.189750000000004,8.917557,13.210791,13.499718,3.561684,16.732754,48371.1409956585
Austria,2017,8797566.0,51.0676713,1.268971,6.5715113,38.29375,4.933439,7.910056,53869.8321183555
Azerbaijan,2017,9854033.0,1.89085,0.0372,0.0221,1.7464,0.08515,3.4808419,14315.929643106
Belgium,2017,11375158.0,15.8103,3.3079,6.5207,0.2701,5.7116,8.718997,50256.0631772784
Bangladesh,2017,162186147.0,1.3298651000000001,0.291528,0.005081,1.0295281,0.003728,0.53352576,4882.60692615639
Bulgaria,2017,7075947.0,6.131118000000001,1.40297,1.504064,2.828103,0.395981,6.7161274,21457.976465221
Belarus,2017,9458989.0,0.6980000000000001,0.089,0.097,0.406,0.106,6.2535276,18413.7127377197
Brazil,2017,204703445.0,467.0236364,0.8318134,42.373257,370.90646,52.912106,2.4340897,14559.0488894794
Canada,2017,36545075.0,440.81994130000004,3.5737383,31.513615,394.58737,11.145218,15.474789,48317.3874457165
Switzerland,2017,8451840.0,37.749364,1.683,0.133,34.095364,1.838,4.514635,68193.5054944094
Chile,2017,18558868.0,36.296549,3.8959484,3.6255593,21.325731,7.4493103,4.5336003,24295.2237671304
China,2017,1396215000.0,1667.06391,117.8,304.6,1165.065,79.59891,7.084865,14750.3658330379
Colombia,2017,48131078.0,59.327060719,0.005,0.003071419,57.32773,1.9912593,1.7994725,14400.6139849314
Cyprus,2017,1254275.0,0.43522,0.17202,0.21145,0.0,0.05175,5.9838886,38415.203125
Czechia,2017,10594438.0,9.62205675,2.1969082,0.59103835,1.869534,4.9645762,10.221304,39346.0305642572
Germany,2017,82657002.0,215.684452,38.761,105.693,20.15,51.080452,9.441113,54110.2536648815
Denmark,2017,5764980.0,21.797916322,0.7514861,14.78,0.017872222,6.248558,6.010725,55271.5976002662
Algeria,2017,41689299.0,0.5790000000000001,0.504,0.019,0.056,0.0,3.9620245,13493.560749484
Ecuador,2017,16759519.0,20.65849,0.03748,0.0734,20.08861,0.459,2.3374374,11793.4797426944
Spain,2017,46593236.0,87.847671,14.320671,49.127,18.322,6.078,5.837174,39806.4420431184
Estonia,2017,1317384.0,1.872,0.0145,0.723,0.026,1.1085,14.131093,34506.6486942505
Finland,2017,5508214.0,31.476710999999998,0.048513,4.795192,14.771469,11.861537,8.107141,47234.8528600939
France,2017,66918020.0,90.85731200000001,9.102626,24.54369,48.964455,8.246541,5.1635575,44469.1458856805
United Kingdom,2017,66058859.0,98.87847,11.45724,49.64115,5.8818,31.89828,5.8378496,46048.2000506645
Greece,2017,10754679.0,13.801039,3.991477,5.536987,3.962547,0.310028,6.9597645,28681.6815585005
Croatia,2017,4041407.0,7.1157,0.0787,1.204,5.3074,0.5256,4.5889683,27889.6335304462
Hungary,2017,9787966.0,3.48,0.349,0.758,0.22,2.153,5.050659,29496.1636824744
Indonesia,2017,267346658.0,32.01377,0.02905,0.0,18.63239,13.35233,2.0832288,10687.6409218443
India,2017,1359657400.0,234.90534599999998,21.54458,52.62928,135.8233,24.908186,1.7847193,6144.71714444938
Ireland,2017,4807388.0,8.880767,0.00988,7.444037,0.691603,0.735247,8.123473,80786.0014664482
Iraq,2017,39337353.0,2.233388,0.057305,0.0,2.176083,0.0,4.237806,10191.6616988639
Iceland,2017,343400.0,19.236447984,0.0,0.008126884,14.0587225,5.1695986,10.512845,55638.4920591796
Israel,2017,8713300.0,1.823,1.643,0.030403,0.024656,0.124941,7.037425,39336.0059707889
Italy,2017,60536709.0,103.89774,24.3777,17.7419,36.19874,25.5794,5.839991,41770.2838289238
Japan,2017,126972000.0,163.31058030000003,54.040844,6.2215443,79.24343,23.804762,9.345515,41444.2157443914
Kazakhstan,2017,18651931.0,11.6447384,0.0926455,0.3397637,11.210185,0.0021442,15.734422,23973.0602295651
Kuwait,2017,4154812.0,0.053214,0.051254,0.00196,0.0,0.0,25.020304,46565.5499003014
Sri Lanka,2017,21444000.0,4.689780000000001,0.22461,0.36681,4.03136,0.067,1.0355599,13616.1845987753
Lithuania,2017,2828403.0,2.5378,0.068,1.3638,0.6024,0.5036,4.7079244,33760.62939794
Luxembourg,2017,596336.0,0.600388,0.108463,0.234823,0.085649,0.171453,15.52992,114985.842235989
Latvia,2017,1942248.0,5.4617,0.00044,0.15,4.38062,0.93064,3.714361,27645.8226249653
Morocco,2017,35446392.0,4.634912,0.4153,3.0349,1.184712,0.0,1.7238381,8115.12060546875
Mexico,2017,123400057.0,50.777206699999994,1.1865062,10.6197815,30.87776,8.093159,3.7634234,20488.7150800441
North Macedonia,2017,1898657.0,1.296061,0.023751,0.11048,1.110279,0.051551,3.6850967,17161.1791653959
Malaysia,2017,32355644.0,27.941,0.33,0.0,26.846,0.765,7.5553236,26415.5960203287
North America,2017,361730781.0,1211.837345,83.50938,300.25488,724.97327,103.099815,11.078652,59113.8855079372
Netherlands,2017,17131296.0,17.438536,2.204346,10.568801,0.060757,4.604632,9.360355,56037.5679936057
Norway,2017,5276968.0,145.51896100000002,0.039961,2.854,142.366,0.259,8.36972,64589.5559196863
New Zealand,2017,4813600.0,36.321465634,0.077160634,2.091049,25.175854,8.977402,7.414659,42206.923421304
Oman,2017,4537396.0,0.01556,0.01556,0.0,0.0,0.0,14.599301,33619.4988982607
Pakistan,2017,223273967.0,33.701076799999996,0.6587932,1.7629018,30.204067,1.0753148,0.97799486,4789.53646557553
Peru,2017,31324637.0,30.912577,0.329723,1.073432,29.074512,0.43491,1.7513058,12591.8562879234
Philippines,2017,108119693.0,23.188735,1.201153,1.093558,9.610799,11.283225,1.2434982,7773.79853589634
Poland,2017,37974826.0,24.122,0.165,14.909,2.56,6.488,8.803233,30170.2818974087
Portugal,2017,10300300.0,22.573999999999998,0.992,12.248,5.897,3.437,5.339881,32970.8395386562
Qatar,2017,2545820.0,0.13730900000000001,0.008364,0.0,0.0,0.128945,36.98701,99358.3403307696
Romania,2017,19588715.0,24.282168,1.856,7.407,14.494,0.525168,4.0203547,26943.4323722669
Russian Federation,2017,145293260.0,186.365528,0.544,0.139,185.163,0.519528,11.397211,25777.904296875
Saudi Arabia,2017,30977355.0,0.069854,0.065036,0.004818,0.0,0.0,19.93628,51237.7969444325
Singapore,2017,5612253.0,0.89765413,0.122786,0.0,0.0,0.77486813,8.939978,95628.2409946334
Slovenia,2017,2066388.0,4.451817,0.283867,0.005716,3.868345,0.293889,7.0873375,36180.0384547623
Sweden,2017,10057698.0,94.977395,0.23,17.608725,65.06267,12.076,4.2194505,51474.1199115161
Thailand,2017,71160187.0,19.631204,4.543,1.109,4.687186,9.292018,3.9818301,17573.339815536
Turkmenistan,2017,6507061.0,0.010114,0.00696,0.0,0.003154,0.0,9.7495,13278.4030353381
Trinidad and Tobago,2017,1356633.0,0.006255,0.006228,2.7e-05,0.0,0.0,27.89761,28734.6181312754
Turkey,2017,80312698.0,87.26310000000001,2.8893,17.9038,58.2185,8.2515,5.186352,28193.1744851997
Ukraine,2017,45436041.0,10.86261,0.7217,0.9834,8.94761,0.2099,4.9097815,11536.0810546875
United States,2017,325122128.0,714.53576,78.05758,256.8714,296.80646,82.80032,15.689614,60322.261424175
Uzbekistan,2017,31819178.0,7.935843,0.00629,0.0,7.929553,0.0,3.4234405,7818.01112977428
World,2017,7614113551.5,6241.50756,445.3096,1141.918,4068.174,586.10596,4.707258,16281.331659493
South Africa,2017,57635162.0,12.423364,4.239,7.022,0.776,0.386364,7.6341605,13738.4385854596
United Arab Emirates,2018,9346701.0,1.1981,1.1981,0.0,0.0,0.0,22.435678,75071.1800501443
Argentina,2018,44654882.0,35.2167636,0.10813,1.412743,32.278667,1.4172236,4.0443406,24410.3919063335
Australia,2018,24963258.0,49.49354700000001,12.332082,16.261955,17.311361,3.588149,16.544464,50183.6898127634
Austria,2018,8840521.0,50.0668141,1.455132,6.0304294,37.63791,4.9433427,7.528234,56636.4953030539
Azerbaijan,2018,9939771.0,1.97106,0.03926,0.0827,1.768,0.0811,3.4431703,15282.9995232298
Belgium,2018,11427054.0,17.1887,3.9034,7.5741,0.2923,5.4189,8.763881,52466.7330784599
Bangladesh,2018,163523103.0,1.1892031,0.314983,0.005081,0.8654111,0.003728,0.52965784,5490.15881865179
Bulgaria,2018,7025037.0,9.380455,1.342788,1.318123,5.146578,1.572966,6.203401,22977.688151421
Belarus,2018,9438785.0,0.6499999999999999,0.118,0.099,0.324,0.109,6.5566535,20026.0306698699
Brazil,2018,206107261.0,495.2898778,3.4614348,48.47514,388.97107,54.382233,2.3210206,15463.7426396097
Canada,2018,37072620.0,433.7038847,3.7969697,33.47136,385.89395,10.541605,15.527008,49982.5999118348
Switzerland,2018,8514329.0,38.48719,1.945,0.122,34.60919,1.811,4.32806,70688.8187491194
Chile,2018,18893191.0,41.2306377,5.118721,3.5878947,23.36677,9.157252,4.4692864,25305.0903462611
China,2018,1402760000.0,1835.31223,176.9,365.8,1198.887,93.72523,7.2818375,16006.9131210004
Colombia,2018,49024465.0,58.8254704,0.012,0.04344,56.65124,2.1187904,1.7691385,15239.4049488277
Cyprus,2018,1270737.0,0.4638,0.19183,0.22061,0.0,0.05136,5.7629395,40925.36328125
Czechia,2018,10629928.0,9.4046209,2.3415933,0.6093297,1.6275184,4.8261795,10.080272,41638.1831076598
Germany,2018,82905782.0,222.93557,44.32,109.951,17.693,50.97157,9.116714,56273.0405627015
Denmark,2018,5793636.0,20.759881111,0.952973,13.901956,0.014861111,5.890091,5.972235,57233.6231685615
Algeria,2018,42505035.0,0.73,0.603,0.01,0.117,0.0,4.0631776,13727.1266357859
Ecuador,2018,17049547.0,21.224305734999998,0.038079325,0.08025777,20.678001,0.42796764,2.2539744,12186.8847218273
Spain,2018,46797754.0,104.14954700000001,12.744,50.896,34.334,6.175547,5.703422,41001.3588703988
Estonia,2018,1321977.0,2.0138000000000003,0.0308,0.636,0.015,1.332,13.465802,37120.9879761679
Finland,2018,5515525.0,32.140222,0.090225,5.838668,13.301104,12.910225,8.291627,49248.6775395868
